activity,subject,tBodyAcc_mean_X__mean,tBodyAcc_mean_Y__mean,tBodyAcc_mean_Z__mean,tBodyAcc_std_X__mean,tBodyAcc_std_Y__mean,tBodyAcc_std_Z__mean,tGravityAcc_mean_X__mean,tGravityAcc_mean_Y__mean,tGravityAcc_mean_Z__mean,tGravityAcc_std_X__mean,tGravityAcc_std_Y__mean,tGravityAcc_std_Z__mean,tBodyAccJerk_mean_X__mean,tBodyAccJerk_mean_Y__mean,tBodyAccJerk_mean_Z__mean,tBodyAccJerk_std_X__mean,tBodyAccJerk_std_Y__mean,tBodyAccJerk_std_Z__mean,tBodyGyro_mean_X__mean,tBodyGyro_mean_Y__mean,tBodyGyro_mean_Z__mean,tBodyGyro_std_X__mean,tBodyGyro_std_Y__mean,tBodyGyro_std_Z__mean,tBodyGyroJerk_mean_X__mean,tBodyGyroJerk_mean_Y__mean,tBodyGyroJerk_mean_Z__mean,tBodyGyroJerk_std_X__mean,tBodyGyroJerk_std_Y__mean,tBodyGyroJerk_std_Z__mean,tBodyAccMag_mean__mean,tBodyAccMag_std__mean,tGravityAccMag_mean__mean,tGravityAccMag_std__mean,tBodyAccJerkMag_mean__mean,tBodyAccJerkMag_std__mean,tBodyGyroMag_mean__mean,tBodyGyroMag_std__mean,tBodyGyroJerkMag_mean__mean,tBodyGyroJerkMag_std__mean,fBodyAcc_mean_X__mean,fBodyAcc_mean_Y__mean,fBodyAcc_mean_Z__mean,fBodyAcc_std_X__mean,fBodyAcc_std_Y__mean,fBodyAcc_std_Z__mean,fBodyAccJerk_mean_X__mean,fBodyAccJerk_mean_Y__mean,fBodyAccJerk_mean_Z__mean,fBodyAccJerk_std_X__mean,fBodyAccJerk_std_Y__mean,fBodyAccJerk_std_Z__mean,fBodyGyro_mean_X__mean,fBodyGyro_mean_Y__mean,fBodyGyro_mean_Z__mean,fBodyGyro_std_X__mean,fBodyGyro_std_Y__mean,fBodyGyro_std_Z__mean,fBodyAccMag_mean__mean,fBodyAccMag_std__mean,fBodyBodyAccJerkMag_mean__mean,fBodyBodyAccJerkMag_std__mean,fBodyBodyGyroMag_mean__mean,fBodyBodyGyroMag_std__mean,fBodyBodyGyroJerkMag_mean__mean,fBodyBodyGyroJerkMag_std__mean
STANDING,11,0.277715562765957,-0.0171990886595745,-0.108686630425532,-0.994978878723404,-0.964173331702128,-0.986382712765957,0.956464535957447,-0.173082704680851,0.127198423404255,-0.994529398085106,-0.981047828723404,-0.989433253617021,0.0760097721914894,0.0124130965551064,-0.00074591623212766,-0.992527404255319,-0.979428279574468,-0.990132989574468,-0.0293141521489362,-0.0765465041914894,0.0810588216170213,-0.980242494680851,-0.994210471914893,-0.980636664893617,-0.099519355893617,-0.0395992140851064,-0.0524732752340426,-0.986690403617021,-0.995571631276596,-0.990663218510638,-0.984853836595745,-0.98030536893617,-0.984853836595745,-0.98030536893617,-0.989242377234043,-0.988853960638298,-0.979978011489362,-0.977071437446808,-0.993428183617021,-0.992579166595745,-0.993808050638298,-0.968703072553191,-0.987669785531915,-0.995573762978723,-0.96350679,-0.985958517446809,-0.992385450851064,-0.979287024255319,-0.988460788085106,-0.993414564042553,-0.981185823617021,-0.990378149574468,-0.978301717234043,-0.994025488297872,-0.980762968085106,-0.981009115744681,-0.994353086595745,-0.98230878106383,-0.982255413617021,-0.981503969574468,-0.988636595319149,-0.98802123106383,-0.982576519787234,-0.977437710851064,-0.992981019787234,-0.992277468510638
STANDING,12,0.277405834918033,-0.0169002543196721,-0.105526999754098,-0.981243992459016,-0.923140254098361,-0.920684800114754,0.957317821803279,-0.21886535557377,-0.0395382767304918,-0.985314210491803,-0.970482614590164,-0.939534099016394,0.0744631761967213,0.0100480041062295,-0.00788131384131148,-0.972440195081967,-0.953203115409836,-0.975556976885246,-0.030003042742623,-0.0700083750360656,0.074256819,-0.883655251803279,-0.941469207540984,-0.950364757540984,-0.0976380412377049,-0.0409520826508197,-0.0482863736885246,-0.955415641803279,-0.971195487377049,-0.973689389672131,-0.941459935081967,-0.935232945245902,-0.941459935081967,-0.935232945245902,-0.968790683278689,-0.962678857213115,-0.888101372786885,-0.852271618032787,-0.969289973606557,-0.961923171967213,-0.976469472295082,-0.932775677704918,-0.947178200163935,-0.983647207377049,-0.922852028360656,-0.914189183770492,-0.971971634098361,-0.95329178,-0.971122527868852,-0.975581439016393,-0.95666634442623,-0.978792832786885,-0.890292711147541,-0.948251856721311,-0.95260195295082,-0.884385204098361,-0.938529853770492,-0.95433576442623,-0.945217802786885,-0.939741929016393,-0.960859009508197,-0.964145595245902,-0.902356765573771,-0.850033171967213,-0.963059791967213,-0.962909739016393
STANDING,13,0.277758431052632,-0.0167891993964912,-0.112124137754386,-0.991020759298246,-0.949422439473684,-0.967538031754386,0.942695296842105,-0.239943146315789,-0.0524856614035088,-0.992232401754386,-0.974681225789474,-0.976827157368421,0.0758630962280702,0.00762035230350877,-0.00070497934054386,-0.987636104210526,-0.977704172105263,-0.986926242631579,-0.0295492164431579,-0.0753205243684211,0.085471246877193,-0.955577395789474,-0.971721755964912,-0.973436596140351,-0.0981199986666667,-0.0412872577807018,-0.053926078122807,-0.978465124561404,-0.980982661403509,-0.985177042982456,-0.971564243157895,-0.968519673859649,-0.971564243157895,-0.968519673859649,-0.98680002754386,-0.981865616666667,-0.95782537245614,-0.944980198421053,-0.983637634912281,-0.976197659649123,-0.989425965614035,-0.959427618245614,-0.97756730122807,-0.991817705263158,-0.947179813157895,-0.964048080877193,-0.988198276666667,-0.977752775438596,-0.98460855877193,-0.988185112807018,-0.979412252631579,-0.987871530526316,-0.957154108421053,-0.97291308,-0.974394378070176,-0.955818411578947,-0.97142515122807,-0.97553326754386,-0.972393559473684,-0.970445378947368,-0.981977536491228,-0.980621262631579,-0.957488799473684,-0.946857485438596,-0.977197403859649,-0.976467330175439
STANDING,14,0.280545613833333,-0.01520781344,-0.103817701790667,-0.973268905,-0.928525725333333,-0.9222763115,0.875319569,-0.226692231166667,-0.338174888666667,-0.972005366333333,-0.965781048333333,-0.940757718,0.0737933748485,0.00579566182983333,-0.00720777760485,-0.978248526,-0.966362425833333,-0.970766734,-0.0220886526891667,-0.05581088271,0.07904758875,-0.9610917615,-0.9462806205,-0.946589134666667,-0.100718458866667,-0.04500967927,-0.0509036177765,-0.969948875166667,-0.9706929555,-0.974687865833333,-0.943456847333333,-0.936735577166667,-0.943456847333333,-0.936735577166667,-0.972965788166667,-0.970437182833333,-0.943530016833333,-0.931426203833333,-0.974873328,-0.966834217,-0.9726995625,-0.942178248333333,-0.9424220265,-0.973605553666667,-0.926055903,-0.917781858666667,-0.97818164,-0.967249904833333,-0.966718434333333,-0.980396601666667,-0.967830182166667,-0.973594305166667,-0.957111767,-0.9508361945,-0.950999877833333,-0.962741032833333,-0.944306864,-0.950162705166667,-0.949715059833333,-0.939799869833333,-0.970214125833333,-0.969677515666667,-0.944405563833333,-0.934815560833333,-0.969175636833333,-0.966019259166667
STANDING,15,0.278915803962264,-0.0183516360396226,-0.105910832679245,-0.988949247358491,-0.931900148301887,-0.951670257924528,0.965528899622642,-0.164713175490566,0.0645975994528302,-0.988432084716981,-0.965687978301887,-0.958810153207547,0.0752280703207547,0.00617255520183019,-0.00658737093471698,-0.985459068490566,-0.967720399622642,-0.985301940754717,-0.0262433562254717,-0.0659637517169811,0.0761946738773585,-0.947790802075472,-0.971332584339623,-0.968167046415094,-0.101358786226415,-0.0438507492018868,-0.052278397190566,-0.971514312075472,-0.988107413962264,-0.981293117924528,-0.961207616226415,-0.948600432641509,-0.961207616226415,-0.948600432641509,-0.981495125660377,-0.979994800566038,-0.946961381132076,-0.931286778679245,-0.984407077924528,-0.98143282754717,-0.986724998867924,-0.943348788679245,-0.965473514528302,-0.99006096264151,-0.930286443396226,-0.947905911320755,-0.985353492641509,-0.967884709433962,-0.982632302830189,-0.986934133584906,-0.969934103584906,-0.986654459433962,-0.950380286226415,-0.975133868867925,-0.96826485509434,-0.948275234150943,-0.969442882075472,-0.971282183584906,-0.960337344339623,-0.950204045849057,-0.979078785660377,-0.980184086603774,-0.956733900188679,-0.928838303773585,-0.983188091886792,-0.980329709433962
STANDING,16,0.283497402948718,-0.0165999672935897,-0.103657729076923,-0.989076811794872,-0.960298267692308,-0.953468961666667,0.941587749358974,-0.0578867045,-0.166737468166667,-0.985359689871795,-0.980552435769231,-0.959562830769231,0.0736438905641026,0.0120767950358846,-0.00476310557910256,-0.991026497435897,-0.98262195474359,-0.988073825641026,-0.0299337294166667,-0.068667733,0.0867342708846154,-0.973400107564103,-0.980110277307692,-0.982357006410256,-0.100107332602564,-0.0424982241410256,-0.0544335294410256,-0.987102322692308,-0.992589441153846,-0.992698522948718,-0.969948825128205,-0.957294494487179,-0.969948825128205,-0.957294494487179,-0.989205231794872,-0.986761550641026,-0.972528178205128,-0.964105768461538,-0.992848576025641,-0.990809427435897,-0.989427670897436,-0.96931401525641,-0.969999504230769,-0.989100620641026,-0.958174310128205,-0.948540267051282,-0.991038638974359,-0.982425403974359,-0.986091891538462,-0.991847149615385,-0.984236462179487,-0.98865796025641,-0.973157351666667,-0.983594244615385,-0.98363927,-0.973926885,-0.978402418717949,-0.983527402051282,-0.971082558076923,-0.957173571923077,-0.986502687948718,-0.985912716923077,-0.975448632179487,-0.963574736025641,-0.99117243,-0.990672800769231
STANDING,17,0.277942503333333,-0.0174120064169231,-0.111432145565,-0.991163919871795,-0.968176663717949,-0.970462679230769,0.904678547435898,-0.257486817948718,-0.202687757012821,-0.985751365769231,-0.975810476025641,-0.969171762179487,0.0740864955641026,0.00657853452564103,-0.00403599594166667,-0.99209400551282,-0.98666125974359,-0.991217027307692,-0.0269576937130769,-0.0770632126371795,0.0880561869358974,-0.981373082948718,-0.985121164615385,-0.985538363333333,-0.101289168653846,-0.0404518753974359,-0.0546331330897436,-0.989257196282051,-0.993699908589744,-0.992327099487179,-0.977635981410256,-0.975377309871795,-0.977635981410256,-0.975377309871795,-0.991742753589744,-0.990363248205128,-0.978184576538461,-0.977680837435897,-0.993672973717949,-0.992372117307692,-0.990927533846154,-0.97417056948718,-0.980231575769231,-0.991318528333333,-0.966427323846154,-0.966999000897436,-0.992129225769231,-0.986278342435897,-0.989563633076923,-0.992775377692308,-0.988200349487179,-0.991450377692308,-0.980696264102564,-0.987334041282051,-0.985954978205128,-0.981791318076923,-0.983946584871795,-0.986725274871795,-0.980967748205128,-0.975504840641026,-0.990162798846154,-0.989472086666667,-0.984291131538462,-0.977263418717949,-0.992723939358974,-0.992177303589744
STANDING,18,0.278458805890411,-0.0166353518150685,-0.108453355945205,-0.992019762739726,-0.95422343630137,-0.961873909178082,0.947573239863014,-0.204206320958904,-0.0485767106575343,-0.994270075205479,-0.981335941917808,-0.976044291369863,0.0753539482328767,0.0104698718417123,-0.00181640480191781,-0.989436673835617,-0.975277836849315,-0.988455249452055,-0.0265873248835616,-0.0732260127945206,0.0843190675616438,-0.962254249589041,-0.980417134246575,-0.972820402739726,-0.0987174024657534,-0.0406573412739726,-0.0532384453013699,-0.981970965890411,-0.991151973150685,-0.986259015753425,-0.972607495342466,-0.972285545479452,-0.972607495342466,-0.972285545479452,-0.98596529369863,-0.986015285890411,-0.963006793150685,-0.959797118082192,-0.988685954931507,-0.988519665753424,-0.990409919315069,-0.961239135479452,-0.975772813972603,-0.992789068493151,-0.952911994794521,-0.957216177945206,-0.989544971232877,-0.975243689589041,-0.986265653561644,-0.990287933424658,-0.977179032191781,-0.989275839041096,-0.964428926438356,-0.983561159726028,-0.974294413013699,-0.962272711643836,-0.978801848493151,-0.974822589589041,-0.976797646027397,-0.973264853561644,-0.984987073150685,-0.986277356712329,-0.972352593013699,-0.95911345739726,-0.988960668767123,-0.988407465205479
STANDING,19,0.27817226,-0.0154244056945206,-0.10904190460274,-0.989910996849315,-0.944430270684931,-0.952599653972603,0.944045837534247,-0.223897807808219,0.130643717849315,-0.992411542465753,-0.971426607808219,-0.958862043972603,0.0754120366712329,0.00991338273931507,0.00129216333878082,-0.98479203520548,-0.970543276575343,-0.986142491917808,-0.025090574020274,-0.0631429827260274,0.0710520180136986,-0.946109711917808,-0.96957632369863,-0.960734258356164,-0.0990467890520548,-0.0422918533780822,-0.0523769867072603,-0.97512668739726,-0.988096672191781,-0.983453911232877,-0.960505683561644,-0.962549342465753,-0.960505683561644,-0.962549342465753,-0.983068923561644,-0.979640838082192,-0.94174504109589,-0.937951031506849,-0.985801637671233,-0.983069427945205,-0.987352048356165,-0.952872872465753,-0.968543351780822,-0.991161671369863,-0.943193755068493,-0.947753961643835,-0.985039596164384,-0.970011345890411,-0.983463295479452,-0.985913722328767,-0.973588517808219,-0.987524587534247,-0.947865639178082,-0.975061671643835,-0.965100636164384,-0.946607045616438,-0.966967238082192,-0.963212791780822,-0.968910788767123,-0.964259110821918,-0.979135412739726,-0.979179149452055,-0.958578129589041,-0.936723548493151,-0.984536610136986,-0.982228582191781
STANDING,20,0.278076904657534,-0.0180695049161644,-0.100402759931507,-0.967209961232877,-0.87541041109589,-0.913142481643836,0.911231752465753,-0.305938716712329,0.0708655286023288,-0.981916942054795,-0.957462721369863,-0.942437325616438,0.0763556159315068,0.0116930221630137,-0.00613681937487671,-0.959528332191781,-0.935605650958904,-0.958936310958904,-0.0241335049573973,-0.0698308923617808,0.0773671448739726,-0.886749172739726,-0.903913940684932,-0.907343324657534,-0.102049132684932,-0.0432152397506849,-0.051815224739726,-0.921644239863014,-0.947633070684932,-0.948669854794521,-0.92240685739726,-0.910672094794521,-0.92240685739726,-0.910672094794521,-0.956624899041096,-0.938454372328767,-0.883675028630137,-0.843683410273973,-0.94793650109589,-0.926328788356164,-0.96193272890411,-0.898194212465753,-0.929985824794521,-0.96980617890411,-0.872525409452055,-0.910995860273973,-0.959710489315069,-0.935717554109589,-0.952741107945205,-0.963098911506849,-0.94047417890411,-0.963973097671233,-0.881019424794521,-0.91064914109589,-0.911409911643836,-0.890525705068493,-0.901237499589041,-0.914872014383562,-0.921225595205479,-0.918651880273973,-0.940007897123288,-0.936025033013699,-0.879437674794521,-0.849127347123288,-0.929600007123288,-0.927225720410959
STANDING,21,0.27695224258427,-0.0167084730205618,-0.110417855808989,-0.981419961123595,-0.943601625393259,-0.946123407078652,0.881213341910112,-0.346155558876405,-0.207685689775281,-0.982906668876405,-0.977681415955056,-0.958590002247191,0.0754543858764045,0.0100621171270225,-0.00332093673865169,-0.977063350112359,-0.963921458202247,-0.977915677191011,-0.0191731896359551,-0.0738115865407865,0.0864863265393259,-0.962514526067416,-0.955979192696629,-0.959327022022472,-0.103199796370787,-0.0404300756516854,-0.0538211740234832,-0.971866494606742,-0.976815894044944,-0.975427259325843,-0.958774298089888,-0.956919898202247,-0.958774298089888,-0.956919898202247,-0.974765161910112,-0.97160651494382,-0.949837151797753,-0.945614401797753,-0.976857084157303,-0.976153687752809,-0.978327686179775,-0.949694904269663,-0.960274142134831,-0.982892836629213,-0.94354515752809,-0.942458908314607,-0.976803010674157,-0.964503015505618,-0.974780645393258,-0.979530485393258,-0.966024075955056,-0.979723339662921,-0.956989964269663,-0.960082591123595,-0.959432562359551,-0.964530315842697,-0.954080913707865,-0.963124572134831,-0.962291334157304,-0.960041844382022,-0.970634296404494,-0.97192611741573,-0.956723022359551,-0.947763172921348,-0.976126760674157,-0.977706619550562
STANDING,22,0.279053861587302,-0.0158563207496825,-0.104967423820635,-0.985000527142857,-0.922693288412698,-0.942201655238095,0.954064297619048,-0.226418773650794,0.0323824977714286,-0.992827298253968,-0.971080742857143,-0.958890201587302,0.0752322891746032,0.0107286964173016,-0.00626291653857143,-0.975639080634921,-0.952303493968254,-0.981478064920635,-0.0275201762126984,-0.0690067688269841,0.0733466563174603,-0.917837043333333,-0.964714672857143,-0.96058251031746,-0.0975013472380952,-0.0420998733444444,-0.0513179245555556,-0.949716028730159,-0.984900134285714,-0.979753572380952,-0.954807661269841,-0.939866315079365,-0.954807661269841,-0.939866315079365,-0.975876006507936,-0.958825095396825,-0.931624303968254,-0.900776555555555,-0.978603529206349,-0.966086148412698,-0.980373909206349,-0.929161387619048,-0.957101794126984,-0.987400306031746,-0.923657558412699,-0.938409884920635,-0.974969214761905,-0.952141454126984,-0.977567430952381,-0.978773000952381,-0.956169964285714,-0.984305238253968,-0.917018098571429,-0.97068244031746,-0.962327765238095,-0.919851782380952,-0.962172736666667,-0.963652778888889,-0.949044483015873,-0.943739135238095,-0.959743877936508,-0.95665395968254,-0.932065270793651,-0.900222411269841,-0.968377798253968,-0.965344726666667
STANDING,23,0.277899323235294,-0.0177475547867647,-0.1105970177575,-0.985421519558824,-0.9584444925,-0.929409745147059,0.919857125882353,-0.117401359697059,-0.223631180906765,-0.984610385,-0.984818648823529,-0.947199734411765,0.0750206478676471,0.0105861517936765,-0.00529260911370588,-0.983141958970588,-0.975219983676471,-0.973595215441176,-0.0327397745133824,-0.0652264793213235,0.0816888999117647,-0.942011240294118,-0.948074760882353,-0.962389689411765,-0.0981481050441176,-0.0416774165735294,-0.0548226277867647,-0.972770702058823,-0.972509523235294,-0.984654516470588,-0.957212267058824,-0.9516698575,-0.957212267058824,-0.9516698575,-0.978671485441176,-0.974811528235294,-0.938430293382353,-0.923796565588235,-0.9763992525,-0.972387365294118,-0.983627197058824,-0.962831825294118,-0.945170568823529,-0.986333385588235,-0.95804241117647,-0.926110099117647,-0.983283252058824,-0.975176561617647,-0.969610229705882,-0.984531642205882,-0.977157997794118,-0.976241315882353,-0.947510436323529,-0.952781164558824,-0.967939565,-0.941698515588235,-0.945871186029412,-0.9642499225,-0.957986177058823,-0.955291356470588,-0.973798155735294,-0.9750536875,-0.944583829705882,-0.924805421470588,-0.972598810882353,-0.973849691470588
STANDING,24,0.280348883913043,-0.0144785340348986,-0.108222553855072,-0.98725587115942,-0.936871974347826,-0.930283530144927,0.96644228,-0.145201300942029,-0.0530585403536232,-0.992197591884058,-0.968155388695652,-0.94618494942029,0.0746177416521739,0.0109839689101449,-0.00358774904913044,-0.980573836811594,-0.967745638695652,-0.977716354927536,-0.0278611511434783,-0.0692546674492754,0.077124614942029,-0.960738660289855,-0.967298518695652,-0.969958678115942,-0.0991947719855072,-0.0431738608,-0.0517180379565217,-0.975856809130435,-0.981983572028986,-0.983276883478261,-0.950061017681159,-0.94790101173913,-0.950061017681159,-0.94790101173913,-0.977620953913043,-0.973108343043478,-0.954518594057971,-0.95310477884058,-0.982387268985507,-0.979995718695652,-0.984183633623189,-0.948970158405797,-0.953817599275362,-0.988851853478261,-0.934454791304348,-0.923802467681159,-0.98116164057971,-0.967720592463768,-0.974170468405797,-0.981721691014493,-0.970228184202899,-0.979936740869565,-0.958540187246377,-0.970426493768116,-0.970133388405797,-0.961885695217391,-0.965798055507246,-0.972688652173913,-0.960066088115942,-0.949522556376811,-0.972251355217391,-0.973195509565218,-0.963922314202899,-0.954407176956522,-0.981119237826087,-0.9797551
STANDING,25,0.278013701621622,-0.0163569730274324,-0.107352957594595,-0.991970126756757,-0.954569225945946,-0.964642688108108,0.929794733108108,-0.159316786486486,0.201182106486487,-0.993148267702703,-0.980642970675676,-0.967792578648649,0.0752337295675676,0.0066321397672973,-0.00622808791433784,-0.988312658378378,-0.97227241054054,-0.987062685135135,-0.0247946750959459,-0.0698876853378379,0.0852685438243243,-0.971357421216216,-0.976757621081081,-0.971814139189189,-0.100473697756757,-0.0418294632148649,-0.0556979055540541,-0.977909693918919,-0.98724214,-0.980722294459459,-0.972663592162162,-0.968075629324324,-0.972663592162162,-0.968075629324324,-0.984647071216216,-0.982637080945946,-0.967077442837838,-0.959884274324324,-0.985091991216216,-0.983230809594595,-0.990093202837838,-0.959846189054054,-0.974051231216216,-0.992851743243243,-0.95417933,-0.96212373972973,-0.988404654864865,-0.972554452972973,-0.984832251216216,-0.989339890810811,-0.974029503513514,-0.987898048378378,-0.96807852527027,-0.97839988527027,-0.970456862567568,-0.97266417,-0.975960666081081,-0.974982088108108,-0.972355393243243,-0.970203660405405,-0.982294170810811,-0.982083315,-0.968972499594595,-0.961090396891892,-0.98401783027027,-0.983098935945946
STANDING,26,0.281127035405405,-0.0166608306652703,-0.110237796416216,-0.993069368783784,-0.949466155405405,-0.962988401351351,0.965460891621622,-0.140315421824324,0.0884142682297297,-0.992678782162162,-0.966986433783784,-0.964228470675676,0.0753578207972973,0.0081732226404054,-0.00219497782824324,-0.990498355,-0.975935485405405,-0.986693448648649,-0.024534583795946,-0.0731385762635135,0.0776706781351351,-0.973785111216216,-0.982408142702703,-0.974891360675676,-0.100355997108108,-0.0409011992972973,-0.0532541948283784,-0.978472409324324,-0.989766989864865,-0.985992503243243,-0.968511694324324,-0.962697299189189,-0.968511694324324,-0.962697299189189,-0.986985213648649,-0.982626252972973,-0.96867395554054,-0.96265358554054,-0.98854482527027,-0.984253792432433,-0.991993372297297,-0.958402317837838,-0.97321515527027,-0.993702408378378,-0.947829677432432,-0.96002779554054,-0.990586982162162,-0.976267058648649,-0.984563921216216,-0.991275662027027,-0.977354949459459,-0.987428086216216,-0.969364268513513,-0.98388591027027,-0.974459323783784,-0.975321645675676,-0.981740873108108,-0.977351005,-0.970605250405406,-0.963909299324324,-0.982876889459459,-0.981129312702703,-0.972333108648649,-0.962967605810811,-0.98576225554054,-0.983313996081081
STANDING,27,0.279566921625,-0.016593236445,-0.107835818025,-0.9919515835,-0.955171419,-0.962408444875,0.965351492,-0.188504847375,-0.00557416876082625,-0.994012162875,-0.97964105225,-0.968169953625,0.074969980825,0.0122433312349875,-0.00137950299425,-0.987628362,-0.975829725,-0.987354788,-0.026731653905,-0.067507120075,0.07168414632375,-0.9699020075,-0.982498991125,-0.981281807,-0.0987605078625,-0.0417471753375,-0.051403918985,-0.9826424495,-0.990798007875,-0.9889703575,-0.972753287375,-0.9663601145,-0.972753287375,-0.9663601145,-0.985347620125,-0.98415908975,-0.968702956625,-0.965693334,-0.989532103875,-0.988819784,-0.99012181225,-0.961356141125,-0.97414624525,-0.99287582525,-0.954381606375,-0.958924794125,-0.987771749375,-0.97586868,-0.9851113755,-0.98860681,-0.977605582,-0.98820826225,-0.970149628875,-0.983731873,-0.980862493125,-0.970221836375,-0.98185775725,-0.983105048875,-0.973186182375,-0.967529105125,-0.984151646,-0.983022277625,-0.975525565625,-0.96540017025,-0.98941848275,-0.988579092
STANDING,28,0.277795069113924,-0.0172635124672152,-0.106579385202532,-0.977748638607595,-0.875689216835443,-0.905123824177215,0.948514848481013,-0.247656166582278,-0.0385830501632911,-0.990059426582278,-0.962801441898734,-0.951782181518987,0.0753131601898734,0.00907363218518987,-0.00267810077607595,-0.968604559620253,-0.933768175063291,-0.969765362025316,-0.0253281543540506,-0.0739001646962025,0.0865173111012658,-0.884032232405063,-0.940006320126582,-0.925491442911392,-0.102248409070886,-0.0431364662518987,-0.0525896252375949,-0.928343397721519,-0.972977006708861,-0.956497163670886,-0.92547165164557,-0.917658334177215,-0.92547165164557,-0.917658334177215,-0.959551987468354,-0.954068391518987,-0.894242469620253,-0.876917545696202,-0.959681019113924,-0.956266480126582,-0.972519801645569,-0.893430392658228,-0.934503028481013,-0.98026749,-0.87446926556962,-0.897600800886076,-0.968513715189873,-0.935168978354431,-0.964751238734177,-0.971672796708861,-0.936991280253165,-0.973572051898734,-0.880426103164557,-0.948160785316456,-0.926655192405063,-0.886706768227848,-0.936101609113924,-0.932039083037975,-0.929146479367089,-0.923857158227848,-0.952727765189873,-0.954963155316456,-0.909652436329114,-0.878459662025317,-0.958758576835443,-0.955983424556962
STANDING,29,0.277965065846154,-0.0172605869061538,-0.108659067476923,-0.996068635384615,-0.969295721076923,-0.980207488923077,0.974508732,-0.05848715356,0.0316145849747692,-0.996764227384615,-0.985134032307692,-0.984464543538462,0.0753052530307692,0.0115104978664615,0.000332894985246154,-0.993652820615385,-0.983338157846154,-0.990593859692308,-0.0276075573307692,-0.0721060679123077,0.0827583768461539,-0.977994819846154,-0.990364876307692,-0.983368643230769,-0.0988701505538462,-0.0405110578461539,-0.0544926306307692,-0.983293061692308,-0.995533113076923,-0.990685705384615,-0.984745318923077,-0.981745712923077,-0.984745318923077,-0.981745712923077,-0.990785419538461,-0.990495689538461,-0.980657340461538,-0.975358665384615,-0.992144698923077,-0.991453632153846,-0.995024039692307,-0.973345770461538,-0.984096024769231,-0.996604570307692,-0.968278553076923,-0.978802973692308,-0.993736906,-0.983194980615385,-0.988541579384615,-0.994123423538462,-0.984782782307692,-0.991316374615385,-0.974485449538462,-0.991586674,-0.983654714461539,-0.979162564923077,-0.989643721230769,-0.984714226461538,-0.984548094769231,-0.982247716,-0.989793892615385,-0.990327934615384,-0.980879722923077,-0.975938728769231,-0.991672052,-0.991516778307692
STANDING,30,0.277112699152542,-0.0170163887813559,-0.108756209835593,-0.977559426949153,-0.891654527118644,-0.912850596949153,0.968556705084746,-0.100296804186441,0.0243044362542373,-0.996420919152542,-0.958145763389831,-0.949207368305085,0.0752414472033898,0.0120860416340678,0.00190841458130509,-0.968430745254237,-0.957318881355932,-0.968897316101695,-0.0276138535389831,-0.0670334379830509,0.0802514754237288,-0.911408517966102,-0.94070541220339,-0.93083468440678,-0.0997160228220339,-0.0437759700423729,-0.0520307176474576,-0.960119074237288,-0.968135006271187,-0.970845670677966,-0.930573574915254,-0.916570441355932,-0.930573574915254,-0.916570441355932,-0.971225190169491,-0.950762271186441,-0.913890564915254,-0.887247636779661,-0.972995273898305,-0.955995671864407,-0.972014050847458,-0.919475121186441,-0.938089774915254,-0.980426575762712,-0.885572781694915,-0.907286793050847,-0.967857589322034,-0.957434887457627,-0.962892627966102,-0.972216728644068,-0.960442360508475,-0.973954338305085,-0.915742855084746,-0.945628836949153,-0.937798124576271,-0.911718163220339,-0.939469774067797,-0.935176884915254,-0.932047450677966,-0.921733233050847,-0.953357615932203,-0.946639846949152,-0.917449417288136,-0.888872227966102,-0.959242165084746,-0.955008564237288
