activity,subject,tBodyAcc_mean_X__mean,tBodyAcc_mean_Y__mean,tBodyAcc_mean_Z__mean,tBodyAcc_std_X__mean,tBodyAcc_std_Y__mean,tBodyAcc_std_Z__mean,tGravityAcc_mean_X__mean,tGravityAcc_mean_Y__mean,tGravityAcc_mean_Z__mean,tGravityAcc_std_X__mean,tGravityAcc_std_Y__mean,tGravityAcc_std_Z__mean,tBodyAccJerk_mean_X__mean,tBodyAccJerk_mean_Y__mean,tBodyAccJerk_mean_Z__mean,tBodyAccJerk_std_X__mean,tBodyAccJerk_std_Y__mean,tBodyAccJerk_std_Z__mean,tBodyGyro_mean_X__mean,tBodyGyro_mean_Y__mean,tBodyGyro_mean_Z__mean,tBodyGyro_std_X__mean,tBodyGyro_std_Y__mean,tBodyGyro_std_Z__mean,tBodyGyroJerk_mean_X__mean,tBodyGyroJerk_mean_Y__mean,tBodyGyroJerk_mean_Z__mean,tBodyGyroJerk_std_X__mean,tBodyGyroJerk_std_Y__mean,tBodyGyroJerk_std_Z__mean,tBodyAccMag_mean__mean,tBodyAccMag_std__mean,tGravityAccMag_mean__mean,tGravityAccMag_std__mean,tBodyAccJerkMag_mean__mean,tBodyAccJerkMag_std__mean,tBodyGyroMag_mean__mean,tBodyGyroMag_std__mean,tBodyGyroJerkMag_mean__mean,tBodyGyroJerkMag_std__mean,fBodyAcc_mean_X__mean,fBodyAcc_mean_Y__mean,fBodyAcc_mean_Z__mean,fBodyAcc_std_X__mean,fBodyAcc_std_Y__mean,fBodyAcc_std_Z__mean,fBodyAccJerk_mean_X__mean,fBodyAccJerk_mean_Y__mean,fBodyAccJerk_mean_Z__mean,fBodyAccJerk_std_X__mean,fBodyAccJerk_std_Y__mean,fBodyAccJerk_std_Z__mean,fBodyGyro_mean_X__mean,fBodyGyro_mean_Y__mean,fBodyGyro_mean_Z__mean,fBodyGyro_std_X__mean,fBodyGyro_std_Y__mean,fBodyGyro_std_Z__mean,fBodyAccMag_mean__mean,fBodyAccMag_std__mean,fBodyBodyAccJerkMag_mean__mean,fBodyBodyAccJerkMag_std__mean,fBodyBodyGyroMag_mean__mean,fBodyBodyGyroMag_std__mean,fBodyBodyGyroJerkMag_mean__mean,fBodyBodyGyroJerkMag_std__mean
WALKING,11,0.271821892881356,-0.0166475833623729,-0.106096304033898,-0.422842071864407,-0.0522120750440678,-0.530626311355932,0.946468451355932,-0.212045870169492,0.134053215101695,-0.98110101440678,-0.966240553559322,-0.960852684067797,0.0829709328491525,0.0127682476559322,-0.013364827779661,-0.428516343559322,-0.181419230254237,-0.720654731186441,-0.0426928995457627,-0.0705104974254237,0.0843744495507542,-0.596346930847458,-0.499625287288136,-0.434178202542373,-0.0918204195491525,-0.0514172549559322,-0.0342677451,-0.541616397118644,-0.737993755932203,-0.551079942542373,-0.288323472033898,-0.487735915084746,-0.288323472033898,-0.487735915084746,-0.402333202033898,-0.403141284745763,-0.421801673559322,-0.558362783220339,-0.63073270559322,-0.753671416101695,-0.396533731864407,-0.0830478435976271,-0.616402910169492,-0.433703311525424,-0.0966068285372881,-0.523093394915254,-0.453265268813559,-0.241801726186441,-0.69259387220339,-0.45394304,-0.170177403123729,-0.747564612033898,-0.514753307627119,-0.593107398474576,-0.39829333661017,-0.623150268983051,-0.453663184067797,-0.498554639491525,-0.458514062542373,-0.584455992033898,-0.395116134237288,-0.41744681559322,-0.610222628813559,-0.59974543779661,-0.751914457457627,-0.773574064745763
WALKING,12,0.2771286656,-0.015560927606,-0.10316110632,-0.128898533096,-0.122783290008,-0.4106060626,0.9668735148,-0.1559834498,-0.03608428788,-0.97911312,-0.9646191738,-0.9502762272,0.045764401482,0.0197766948336,0.005025870328,-0.01350661106,-0.089404968585,-0.512276838,-0.1045136708758,-0.03442910782,0.0999739123004,-0.5462634706,-0.4494013978,-0.35017028664,-0.06223893174,-0.049852604592,-0.0467338151926,-0.3908072382,-0.581290691,-0.4806421996,-0.102204550448,-0.23697286882,-0.102204550448,-0.23697286882,-0.144064922688,-0.02028505044,-0.35593036512,-0.4132083408,-0.5174937754,-0.5488904506,-0.05435763951,-0.071302455092,-0.4223253002,-0.160707260634,-0.20851528006,-0.4521466944,-0.08161979534,-0.1413740705982,-0.4913861728,-0.03105929456,-0.094056408433,-0.5314863218,-0.4019759318,-0.4678863378,-0.31728248436,-0.5931428818,-0.4437983296,-0.4222565212,-0.153116002784,-0.4088962994,-0.029912425338,-0.013953908696,-0.442503784,-0.4948022154,-0.5611764414,-0.5649340126
WALKING,13,0.275883130350877,-0.0185660651947368,-0.111431456192982,-0.346980394210526,0.141866689392982,-0.220503537026316,0.910855709298245,-0.283658580877193,-0.131299718666667,-0.97254492245614,-0.960899845614035,-0.948637587719298,0.0809590227198246,0.00308364501403509,0.00597249011754386,-0.220910068015789,0.0565488771722807,-0.374633172105263,-0.0174207634701754,-0.0798472502663158,0.0784205641252632,-0.376059914210526,-0.29002355031579,-0.363369948070175,-0.0966598593263158,-0.0319849271912281,-0.0636693233473684,-0.216812065298246,-0.35776089977193,-0.341765824491228,-0.135643867842105,-0.292546377017544,-0.135643867842105,-0.292546377017544,-0.133205034736842,-0.131788528797719,-0.218669558421053,-0.253240071964912,-0.303508210175439,-0.322118379807018,-0.335030121052632,0.0955150666694737,-0.246851507561404,-0.353299848947368,0.0921968931052632,-0.269896395250877,-0.290460801694737,-0.0439195137368421,-0.342263716894737,-0.219716159766667,0.0946741596910526,-0.406173351578947,-0.192856474047368,-0.256213554508772,-0.276607954736842,-0.435714710526316,-0.318618506122807,-0.455333900526316,-0.23460086645614,-0.438388953157895,-0.15211150075614,-0.113591923723684,-0.267472373877193,-0.379951835438597,-0.338527133789474,-0.349285611070175
WALKING,14,0.271959598644068,-0.0217785380966102,-0.106756369135593,-0.402639098135593,-0.0536126686650847,0.0518841040022034,0.802973961525424,-0.270314822881356,-0.422495268474576,-0.974816884237288,-0.954455935762712,-0.947516969830508,0.0720877913452542,0.024116023559322,0.0199723036949153,-0.454497019661017,-0.344339569152542,-0.472791088644068,-0.00347655062271186,-0.0829682847966102,0.0513222717627119,-0.60038822220339,-0.0148392604279661,-0.12609080020339,-0.110656054802153,-0.0438969529084746,-0.0388825919508475,-0.571759911525424,-0.536737701694915,-0.497187687966102,-0.144404671779661,-0.36380562779661,-0.144404671779661,-0.36380562779661,-0.377293155084746,-0.439746918474576,-0.137208741864407,-0.201401930542373,-0.519895046779661,-0.606103313898305,-0.421498172542373,-0.174601844847458,-0.177366434042373,-0.395859985762712,-0.0542709972186441,0.0854892136933898,-0.472360616779661,-0.376766600508475,-0.415899179152542,-0.484797709830509,-0.353526894237288,-0.528889535084746,-0.508595851864407,-0.215894949525424,-0.212925759152542,-0.630082075932203,0.0832950551222034,-0.180232949016949,-0.373516771016949,-0.457490009491526,-0.431591453389831,-0.453426008983051,-0.311386449661017,-0.265504551525424,-0.591036936101695,-0.65567766220339
WALKING,15,0.273899207962963,-0.0170809740090741,-0.107621819518519,-0.327961801111111,0.138912923691296,-0.518932634814815,0.951524391481481,-0.233918282592593,0.0757356734814815,-0.978397287962963,-0.971056501481482,-0.95805876537037,0.0897770721666667,0.00890588563518519,0.000658706162574074,-0.373217585,-0.0319265467387037,-0.686268420555556,-0.0554883847662963,-0.06124278833,0.0842484921022222,-0.329624620185185,-0.420865007777778,-0.48653265537037,-0.0776692754648148,-0.0552536572125926,-0.0510976492333333,-0.283767987222222,-0.702402935925926,-0.591668608148148,-0.186514650759259,-0.323878324074074,-0.186514650759259,-0.323878324074074,-0.320129322962963,-0.310071425166667,-0.243711124444444,-0.425798469148148,-0.543979500555556,-0.63778595537037,-0.31744092037037,0.111321097159074,-0.554942138148148,-0.332520626851852,0.0805646237194445,-0.537026414814815,-0.39082198537037,-0.0669378062222222,-0.648905254074074,-0.411500068148148,-0.0606839140548148,-0.723051140740741,-0.253399360296296,-0.535422096111111,-0.461464065555556,-0.357633378703704,-0.365361208555556,-0.543997593703704,-0.275156242062037,-0.458344792407408,-0.289753952407407,-0.342411927851852,-0.489166383703704,-0.481750218518519,-0.645075178148148,-0.654010147222222
WALKING,16,0.276023564509804,-0.0204286929452941,-0.108804049803922,-0.404692523921569,-0.314569762352941,-0.159799790235294,0.925981326078431,-0.0668246472745098,-0.217351194313726,-0.982469595490196,-0.973784841960784,-0.961387254313725,0.0770223771764706,0.00968444678235294,0.00360803282352941,-0.396223738431373,-0.425563858627451,-0.44025821745098,-0.0151721912792157,-0.0695955689607843,0.0818650735686275,-0.654171847058824,-0.612593634117647,-0.365489530588235,-0.110917348282353,-0.0433876843176471,-0.0532986670705882,-0.675889722745098,-0.712237752941176,-0.571264779411765,-0.258766694117647,-0.47180926745098,-0.258766694117647,-0.47180926745098,-0.363144483529412,-0.403386563921569,-0.485931932745098,-0.665078404313726,-0.671541834117647,-0.722808438431373,-0.394790433529412,-0.321500667843137,-0.244363048235294,-0.409070488039216,-0.354370678627451,-0.180501317941176,-0.44140618254902,-0.454270822156863,-0.422332394117647,-0.402884115098039,-0.433612657843137,-0.45663628254902,-0.59574648627451,-0.619731930392157,-0.432885310980392,-0.673741136862745,-0.61194087745098,-0.403219791372549,-0.410463241960784,-0.592150985098039,-0.378278490588235,-0.441447754509804,-0.669228540784314,-0.721137001568628,-0.72068229,-0.745726853921569
WALKING,17,0.272341855245902,-0.0184875403339344,-0.109792122032787,-0.31950017295082,-0.0175797885542623,-0.265824489180328,0.92811236852459,-0.179927382704918,-0.190265949622951,-0.980983351639344,-0.968613202622951,-0.956903248196721,0.0773188580032787,0.0130098548360656,0.0243753334442623,-0.355492635409836,-0.0935385034,-0.534303311639344,-0.00922265519180328,-0.0839773343770492,0.0757132656704918,-0.47981351295082,-0.454932903934426,-0.386044435409836,-0.109959237927869,-0.0379251328622951,-0.0513807166754098,-0.431296148196721,-0.560203489016393,-0.524422887377049,-0.151151487704918,-0.461837866885246,-0.151151487704918,-0.461837866885246,-0.301093269180328,-0.275672786229508,-0.335009836885246,-0.522494763606558,-0.517167440655738,-0.53970849147541,-0.360991674918033,-0.065026762212623,-0.382832802295082,-0.304806274098361,-0.0556137930852459,-0.262391594918033,-0.423446094590164,-0.194232721737705,-0.523427055737705,-0.343866129016393,-0.0470379377672131,-0.543872996229508,-0.40771670852459,-0.490166286557377,-0.398809217540984,-0.504849290819672,-0.439238787704918,-0.438768699508197,-0.429380043442623,-0.565162507704918,-0.335938891803279,-0.211231860180328,-0.518618058688525,-0.615320077704918,-0.582711859672131,-0.520385479180328
WALKING,18,0.273887758571429,-0.0178023631866071,-0.104218315464286,-0.37600552125,-0.227005874892857,-0.428348061071429,0.92386524875,-0.254317085892857,-0.0609313415892857,-0.983010882678571,-0.975311658928572,-0.97248384875,0.0767524278392857,0.0282745481892857,0.010685091,-0.368056913928571,-0.320158763392857,-0.633325860714286,-0.0399399716026786,-0.0613727362975,0.0944718394625,-0.7044397775,-0.496431539642857,-0.511417204821429,-0.0966435295642857,-0.0433771125875,-0.0502631568175,-0.578133968392857,-0.694925789464286,-0.663259579285714,-0.287908078035714,-0.460346465357143,-0.287908078035714,-0.460346465357143,-0.379269262142857,-0.42541866125,-0.500471147857143,-0.60851009125,-0.636485896964286,-0.726591779107143,-0.37147515625,-0.24360627125,-0.48977105125,-0.378068199285714,-0.267273644642857,-0.439861578035714,-0.414797154464286,-0.361908549464286,-0.601147246785714,-0.375992795357143,-0.320264113035714,-0.664327149285714,-0.609673434464286,-0.570898150714286,-0.538152344821429,-0.734901390178571,-0.460890661785714,-0.54840977125,-0.424386734107143,-0.565563056964286,-0.41403775125,-0.444453486071429,-0.620331394285714,-0.668908146607143,-0.710596311071429,-0.769408385535714
WALKING,19,0.273931172307692,-0.0191773587903846,-0.122736673192308,-0.0489049407963462,0.181801561185577,-0.13947794235,0.935222559230769,-0.2233381,-0.0898428797307692,-0.9698614625,-0.958651200384615,-0.929187930961539,0.0822246284461538,0.0144113482019523,-0.0327528722288462,0.110306729315577,0.0809271194038461,-0.179390497475,-0.0274970979894231,-0.0751569333730769,0.0798106981923077,-0.0264357957923077,-0.114406108840577,-0.104202986482692,-0.0832353261384615,-0.0307128442115385,-0.0603091962115385,0.0801186523134615,-0.291594827626923,-0.213494065344231,0.0648173438653846,-0.0993927171359615,0.0648173438653846,-0.0993927171359615,0.109450990201923,0.0356558788076923,0.100045071430769,-0.0218463165461538,-0.164699977592308,-0.271487480103846,-0.0299815666923077,0.169258575663077,-0.104423357596154,-0.0578820787019231,0.112615077990385,-0.233872331063462,0.0336380997853846,0.0107318703980769,-0.129367902596154,0.0908366492173077,0.0854010732076923,-0.227829841936346,0.228142361865385,-0.0973549846596154,-0.01050470716,-0.108388809533846,-0.133010285461538,-0.220271190807692,0.0322272296217308,-0.324793406057692,0.0730179928688462,-0.0222869586038462,-0.0952460452365385,-0.141598402309615,-0.262442822846154,-0.336148733
WALKING,20,0.272589336470588,-0.021199992245098,-0.113539477098039,-0.208342792019608,0.489771808627451,-0.228734217372549,0.899965205686275,-0.344443913137255,-0.035130214,-0.970327266470588,-0.962003383529412,-0.953850439607843,0.0841234323137255,-0.0210619558882353,0.00634457223529412,-0.090645041854902,0.244310894098039,-0.387664584313725,-0.0234104225980392,-0.074105054612549,0.0851359929294118,-0.23294061427451,0.0858321519372549,-0.165748467372549,-0.0679992365372549,-0.0514175758627451,-0.0549273707529412,-0.253227445431373,-0.127554090666667,-0.22704432732549,0.039402280578902,-0.156930391921569,0.039402280578902,-0.156930391921569,-0.0429359302764706,0.0210765716843137,0.0686275147882353,-0.0367853189588235,-0.194893253196078,-0.149864146847059,-0.147404272166667,0.403465950921569,-0.272213861705882,-0.234985644352941,0.438436341294118,-0.26649772672549,-0.138717234372549,0.157933952294118,-0.34599447627451,-0.122237205541176,0.255614062961569,-0.427690451960784,-0.0936248686019608,0.0310145965868627,-0.108892495684314,-0.279931528352941,0.107704805445098,-0.264957205764706,-0.00353341793921569,-0.389934004313726,0.0545269493972549,-0.0310650270227451,-0.0520065599062745,-0.196210236058824,-0.180365335498431,-0.171975765239216
WALKING,21,0.279183526730769,-0.0181610317526923,-0.104319332403846,-0.297814843538462,0.0540880509209615,-0.16868872575,0.862524800961538,-0.370984549423077,-0.220947960192308,-0.969576355384615,-0.964144520576923,-0.974939388076923,0.0782251820211539,0.00235197553846154,-0.0101813421307692,-0.114888873837692,-0.0347143855729423,-0.425142604807692,-0.0459323393842308,-0.0590294439942308,0.0983715930038461,-0.432232883846154,-0.397892316730769,-0.311875599423077,-0.0868767709153846,-0.0515650260576923,-0.0621192104076923,-0.238908311384615,-0.482854309807692,-0.494927657115385,-0.123455661519231,-0.299709752173077,-0.123455661519231,-0.299709752173077,-0.148138991523077,-0.0838487968942308,-0.284775644807692,-0.408304434423077,-0.426930725,-0.450369988846154,-0.273496158519231,0.0338465813711538,-0.300309066730769,-0.308547185288462,-0.00256294245192308,-0.164961027194231,-0.200442011365385,-0.112564739084615,-0.405700157884615,-0.107412802661538,-0.0148415165923077,-0.443563412692308,-0.246657382884615,-0.371744086730769,-0.283262474865385,-0.491859244230769,-0.419400879423077,-0.385505359038462,-0.251266388923077,-0.438149791153846,-0.144009889665385,-0.0186734409634615,-0.409516081153846,-0.512249343076923,-0.4995972025,-0.429323466346154
WALKING,22,0.27886459,-0.0167213607957174,-0.107112510934783,-0.00865921919565217,0.100384246321739,-0.213351968804348,0.936096410434783,-0.259644937173913,0.0233780056086957,-0.969643448043478,-0.963639340217391,-0.955147847391304,0.0627777634002174,0.0356746339782609,0.00443691445434783,0.0358787094391304,0.225542290191304,-0.313155902608696,0.0007771571,-0.0960880731804348,0.0775266594847826,-0.318537865869565,-0.486322106521739,-0.151439515130435,-0.132977562363043,-0.0321910702173913,-0.0569812455608696,-0.226656401521739,-0.651875468913044,-0.234278150891304,0.0722419121669565,-0.161591787478261,0.0722419121669565,-0.161591787478261,0.02291996735,0.111532924945652,-0.210608043717391,-0.390775683913044,-0.461999528913044,-0.503106312391304,-0.0994928588891304,0.145367520371739,-0.25521651373913,0.0243958191369565,0.00386841059347826,-0.253643608304348,-0.0367047077608696,0.159995613695652,-0.281973435652174,0.0180047785304348,0.213423556139739,-0.343195610652174,-0.144648652152174,-0.501176901956522,-0.083501182326087,-0.374496318695652,-0.481624411086957,-0.253173876956522,-0.0241584964891304,-0.381399308043478,0.0659727285,0.158286745226087,-0.438378722826087,-0.464019127391304,-0.553946121521739,-0.476405270434783
WALKING,23,0.273211884237288,-0.0183618711932203,-0.113382994084746,-0.313521773389831,-0.119020586510678,0.164220685383051,0.939809688644068,-0.16176137,-0.160763360338983,-0.977230903898305,-0.966550706949153,-0.932981341864407,0.0987319085964407,0.0148955926864407,-0.00190810641525424,-0.229328122305085,-0.0805017337711865,-0.0293115056033898,-0.0631156870355932,-0.0640197920966102,0.10770045065339,-0.494322648644068,0.25945722920339,-0.209634887972881,-0.0578128239067797,-0.0516704755661017,-0.0903002524369491,-0.363969434576271,0.295945926186441,-0.374456768135593,-0.0988770198220339,-0.209989354570847,-0.0988770198220339,-0.209989354570847,-0.0670819655881356,-0.0268194363050847,-0.0120968259523729,0.163346451623729,0.0115305410508475,0.250173204117966,-0.275404187920339,-0.0724367317966102,0.0814081078542373,-0.329807279830509,-0.202524061966102,0.1161434407,-0.290410454881356,-0.155488720747458,-0.0572021324745763,-0.235172990305085,-0.0609753095355932,-0.00623647528983051,-0.337619203050847,0.195569461920339,-0.194970369294915,-0.545051691694915,0.286581518449153,-0.287820868152542,-0.0942606311677966,-0.407577515762712,-0.0180705701559322,-0.0457372334118644,0.185078207383051,-0.061476584759322,0.146618569064407,0.287834616098305
WALKING,24,0.276980816034483,-0.0225446400534483,-0.110595952913793,-0.47076236637931,-0.154127498163793,-0.288840016206897,0.95970108137931,-0.115116241810345,-0.140910029827586,-0.983132400344828,-0.962578844310345,-0.962822966551724,0.0731938975362069,0.0121254591034483,-0.0116401387758621,-0.485863255344828,-0.302220161206897,-0.491189466034483,-0.0545126870724138,-0.0658435879913793,0.0972006320344828,-0.580597373275862,-0.487166280172414,-0.396154003275862,-0.0625311679982759,-0.0502895008551724,-0.0739835516362069,-0.490773455517241,-0.514246569655172,-0.557968202931035,-0.299983613965517,-0.48106401862069,-0.299983613965517,-0.48106401862069,-0.399722201034483,-0.409824562586207,-0.403064156896552,-0.563863212586207,-0.507824745862069,-0.556022765862069,-0.492419802586207,-0.203193741396552,-0.344493013448276,-0.462733639137931,-0.182766476862069,-0.314646918448276,-0.509628168793103,-0.352829307068966,-0.469920224310345,-0.507640734482759,-0.294353545672414,-0.511115619482759,-0.468295081206897,-0.479841432931035,-0.39144792137931,-0.616915839310345,-0.495896271896552,-0.453337858448276,-0.434618912068966,-0.590265845517241,-0.418641046896552,-0.40297998362069,-0.534509163793103,-0.668032801896552,-0.571594392068966,-0.567447731896552
WALKING,25,0.278992759054054,-0.0186477624716216,-0.108737636297297,-0.596007443513514,-0.161852411581081,-0.437133403243243,0.937483114459459,-0.127315870743243,0.188416273486486,-0.979499263243243,-0.965093441081081,-0.944995731216216,0.0721720712281081,0.00351115201418919,-0.00335098680675676,-0.607620931621622,-0.382619718513514,-0.675601403648649,-0.0156305378067568,-0.0820768065347297,0.0867868736891892,-0.401158753783784,-0.604032097432433,-0.562775245405405,-0.102377269321622,-0.0398986518064865,-0.0512696224225676,-0.507957094054054,-0.799635384189189,-0.659576163108108,-0.40528943,-0.565601466081081,-0.40528943,-0.565601466081081,-0.538291424594595,-0.542870062567568,-0.394362401351351,-0.489809386081081,-0.678466069054054,-0.757032544864865,-0.609038908918919,-0.251880271094595,-0.533563220540541,-0.591449956486487,-0.170313804039189,-0.430624587162162,-0.625595376891892,-0.43445519972973,-0.659286392837838,-0.624145724594595,-0.367760098378378,-0.690413386081081,-0.411909719594595,-0.678750350135135,-0.561322950945946,-0.406678108108108,-0.567201282027027,-0.60354420945946,-0.566060023108108,-0.632927475540541,-0.564591342162162,-0.51900424972973,-0.562733252702703,-0.529262243378378,-0.770300895540541,-0.75738578027027
WALKING,26,0.279264443728814,-0.0154259586949153,-0.108927011474576,-0.340185527559322,-0.136351391645763,-0.333486502542373,0.960647754576271,-0.133922185084746,0.108738699508475,-0.980055651016949,-0.969040314237288,-0.966231561694915,0.0652303740728814,0.0196712144372881,-0.00618305784355932,-0.328452881355932,-0.261863589338983,-0.397483516101695,-0.00334085938813559,-0.0841507651508475,0.0851069247830509,-0.492885711355932,-0.57573544779661,-0.354549059491525,-0.099411456038983,-0.0456538283033898,-0.0492240545355932,-0.417438636101695,-0.587000110847458,-0.485543001525424,-0.223399171830508,-0.421848313898305,-0.223399171830508,-0.421848313898305,-0.290758024915254,-0.279350754237288,-0.392092024067797,-0.538329286101695,-0.51239882559322,-0.603468672372881,-0.321959549661017,-0.146702156576271,-0.33953964559322,-0.347997925610169,-0.185725832305085,-0.384445322372881,-0.36422676440678,-0.298531982474576,-0.398673189830509,-0.351065957627119,-0.271952157220339,-0.396530418305085,-0.368112905762712,-0.56182776559322,-0.318516813050847,-0.532999609491526,-0.587939604576271,-0.426232090508475,-0.379836742711864,-0.537183967118644,-0.293358341186441,-0.268948465423729,-0.551927613050848,-0.60946621661017,-0.619461036101695,-0.612930343220339
WALKING,27,0.276849485438597,-0.0166478783221912,-0.112822289263158,-0.348475560526316,-0.187301214964912,-0.297318273508772,0.944759287368421,-0.187497034561404,-0.126210937305263,-0.979866136842105,-0.973792999824561,-0.956593490526316,0.0684331971807018,0.00161230290877193,-0.020752327245614,-0.316184021578947,-0.104090459225439,-0.401188539824561,-0.08558835714,-0.0365348163649123,0.118267750196491,-0.606860248596491,-0.529865057894737,-0.250120409298246,-0.0786163508824035,-0.0476974404561404,-0.0650247552701754,-0.523256879298246,-0.634105502807018,-0.426346962631579,-0.238853875263158,-0.407355787017544,-0.238853875263158,-0.407355787017544,-0.230500549298246,-0.266138940350877,-0.39663875368421,-0.482452355789474,-0.562587199473684,-0.618718628596491,-0.308702374385965,-0.13678354122807,-0.312372595438597,-0.365256349298246,-0.267741550175439,-0.345515217192982,-0.345482736842105,-0.194767362438597,-0.382617091578947,-0.346610413333333,-0.0655179027631579,-0.417957993859649,-0.498017935263158,-0.534724231403509,-0.318182379824561,-0.642349125614035,-0.530943838421053,-0.297847512280702,-0.327229405789474,-0.550392604912281,-0.259934013157895,-0.279732022017544,-0.519451704035088,-0.546888146491228,-0.623288199649123,-0.639242384210526
WALKING,28,0.281228223888889,-0.0156759722981481,-0.103714705396296,-0.293003522222222,-0.117886186425926,-0.300928395925926,0.942930275555556,-0.229316151481482,-0.125912861222222,-0.976693902592593,-0.968780859814815,-0.944225031851852,0.0931122231851852,0.0226486602722222,-0.00762915201666667,-0.335700184259259,-0.220123120851852,-0.537470471666667,-0.105896207861111,-0.0172822168012963,0.116065910925926,-0.503798624074074,-0.497684006666667,-0.242601384618519,-0.092974671262963,-0.0515394449611111,-0.0593552479814815,-0.399417082777778,-0.639018554444444,-0.440927899259259,-0.1806660203,-0.39269402,-0.1806660203,-0.39269402,-0.299223359444444,-0.390449724259259,-0.310775945814815,-0.460511661296296,-0.546248758518519,-0.579861194259259,-0.280062182962963,-0.127912276044444,-0.356337638518518,-0.298832423148148,-0.168789019540741,-0.326046195925926,-0.36260198037037,-0.294548344814815,-0.498754491111111,-0.367116416481482,-0.191757503603704,-0.574579748518518,-0.374681071666667,-0.50468173962963,-0.255029045018519,-0.545480217777778,-0.497470739444444,-0.308243390425926,-0.352156841666667,-0.511573670555555,-0.360811456296296,-0.436273009814815,-0.514602424814815,-0.516811574074074,-0.595965103703704,-0.589071730555556
WALKING,29,0.271999916792453,-0.0162915600588679,-0.106632427301887,-0.174337940226415,-0.0917540612869811,-0.242828038264151,0.96237438509434,-0.127318078679245,0.0955792142264151,-0.978253538867925,-0.975272848113207,-0.945981437169811,0.0853743348528302,0.0223870454150943,0.00941547304716981,-0.22143354279434,-0.087174644469434,-0.461758009811321,-0.00795668167188679,-0.081960153154717,0.0856852236188679,-0.598868670943396,-0.181802636566038,-0.430232441132076,-0.10688830318283,-0.0479898124113208,-0.0392368986679245,-0.395909621509434,-0.587944298490566,-0.504130088679245,-0.0955213393716981,-0.262695063584906,-0.0955213393716981,-0.262695063584906,-0.240231677415094,-0.133036273622642,-0.28057326754717,-0.358814096603774,-0.506242118113208,-0.612222937169811,-0.135819505761321,-0.0349642325433962,-0.279734839433962,-0.190355976849057,-0.182068539584906,-0.283348100981132,-0.210469887150943,-0.0880213408433962,-0.394877826981132,-0.307336669773585,-0.155020660771698,-0.529034897169811,-0.431490048490566,-0.362232316226415,-0.397277495471698,-0.654313559056604,-0.0941359695075472,-0.494117483018868,-0.235683305566038,-0.393257505471698,-0.108978206490566,-0.169506499226415,-0.416817853396226,-0.429156830566038,-0.628501115849057,-0.61866772264151
WALKING,30,0.276406758,-0.0175880385730769,-0.0986247068969231,-0.346394275230769,-0.173550021692308,-0.120476783907692,0.965217551076923,-0.157673823846154,-0.00392556384476923,-0.979752466923077,-0.970176562153846,-0.943958420615385,0.0688689970184615,0.0219656545,-0.00739534236,-0.374400941384615,-0.270709274446154,-0.521351855076923,-0.0459505355861538,-0.0649170927338462,0.0839568239261539,-0.387920593846154,0.00600277892,-0.182569652430769,-0.0873839917276923,-0.0617028868769231,-0.0446007229941538,-0.460345386153846,-0.497621802307692,-0.476208796153846,-0.195140032969231,-0.359873411538462,-0.195140032969231,-0.359873411538462,-0.352111713846154,-0.353751020923077,-0.0229640797463077,-0.266845731292308,-0.472068729846154,-0.546977272307692,-0.351402910907692,-0.193856663907692,-0.309558882615385,-0.344928112461538,-0.215634315369231,-0.0931447617846154,-0.389595631107692,-0.299525343907692,-0.467030710153846,-0.415135398,-0.289466095323077,-0.575410267076923,-0.374440300461538,-0.175900924040154,-0.247350343692308,-0.399032346,0.0955456046230769,-0.237941473615385,-0.342363772923077,-0.469852794923077,-0.347180134692308,-0.366537416615385,-0.358344356,-0.331541740923077,-0.547621753230769,-0.578580044615385
