activity,subject,tBodyAcc_mean_X,tBodyAcc_mean_Y,tBodyAcc_mean_Z,tBodyAcc_std_X,tBodyAcc_std_Y,tBodyAcc_std_Z,tGravityAcc_mean_X,tGravityAcc_mean_Y,tGravityAcc_mean_Z,tGravityAcc_std_X,tGravityAcc_std_Y,tGravityAcc_std_Z,tBodyAccJerk_mean_X,tBodyAccJerk_mean_Y,tBodyAccJerk_mean_Z,tBodyAccJerk_std_X,tBodyAccJerk_std_Y,tBodyAccJerk_std_Z,tBodyGyro_mean_X,tBodyGyro_mean_Y,tBodyGyro_mean_Z,tBodyGyro_std_X,tBodyGyro_std_Y,tBodyGyro_std_Z,tBodyGyroJerk_mean_X,tBodyGyroJerk_mean_Y,tBodyGyroJerk_mean_Z,tBodyGyroJerk_std_X,tBodyGyroJerk_std_Y,tBodyGyroJerk_std_Z,tBodyAccMag_mean,tBodyAccMag_std,tGravityAccMag_mean,tGravityAccMag_std,tBodyAccJerkMag_mean,tBodyAccJerkMag_std,tBodyGyroMag_mean,tBodyGyroMag_std,tBodyGyroJerkMag_mean,tBodyGyroJerkMag_std,fBodyAcc_mean_X,fBodyAcc_mean_Y,fBodyAcc_mean_Z,fBodyAcc_std_X,fBodyAcc_std_Y,fBodyAcc_std_Z,fBodyAccJerk_mean_X,fBodyAccJerk_mean_Y,fBodyAccJerk_mean_Z,fBodyAccJerk_std_X,fBodyAccJerk_std_Y,fBodyAccJerk_std_Z,fBodyGyro_mean_X,fBodyGyro_mean_Y,fBodyGyro_mean_Z,fBodyGyro_std_X,fBodyGyro_std_Y,fBodyGyro_std_Z,fBodyAccMag_mean,fBodyAccMag_std,fBodyBodyAccJerkMag_mean,fBodyBodyAccJerkMag_std,fBodyBodyGyroMag_mean,fBodyBodyGyroMag_std,fBodyBodyGyroJerkMag_mean,fBodyBodyGyroJerkMag_std
SITTING,11,0.276590197358491,-0.0149195616754717,-0.112840218339623,-0.982796562075472,-0.921402118113208,-0.968370181886792,0.871963798301887,0.213716305739623,0.188531695981132,-0.988069341132075,-0.949792572075472,-0.971661610754717,0.0761777324716981,-0.000213838552075472,0.00833400761716981,-0.980335163584906,-0.966766643396226,-0.983441609622641,-0.0399984915849057,-0.0755284478679245,0.0761739419056604,-0.988164911509434,-0.982249040188679,-0.95284431245283,-0.0948423481320755,-0.0392813049264151,-0.0505395462396226,-0.990501518301887,-0.988554820188679,-0.981016044716981,-0.961970763773585,-0.944581826415094,-0.961970763773585,-0.944581826415094,-0.97935563509434,-0.974511726792453,-0.951884472075472,-0.959964488301887,-0.989519031132076,-0.986256664716981,-0.981481454339623,-0.934503182830189,-0.972855110377358,-0.983389810188679,-0.920047161698113,-0.967884390943396,-0.980831750377359,-0.967454617735849,-0.981124861320755,-0.981607942075472,-0.968421475660377,-0.984349606792453,-0.985106875471698,-0.98263664490566,-0.954453821132076,-0.98918951264151,-0.982137919056604,-0.956802766792453,-0.953066009056604,-0.948521986037736,-0.975315331509434,-0.972289134150943,-0.969799951132075,-0.960711241886792,-0.987255972641509,-0.985607229245283
SITTING,12,0.275007224901961,-0.0157892988523529,-0.106307228960784,-0.982568781960784,-0.92858124,-0.939661889019608,0.926228975490196,0.0830509010823529,0.0885640696078431,-0.985203642352941,-0.963641979215686,-0.956208629607843,0.0771277656078431,0.0105990504054902,-0.0020457599227451,-0.976494200784314,-0.964047461568627,-0.97911346627451,-0.0424159182941176,-0.0751980398235294,0.0728462158235294,-0.974425351960784,-0.960497127647059,-0.951552533137255,-0.0941023489803922,-0.0387477474705882,-0.0515634091411765,-0.977329927254902,-0.979347830784314,-0.977138953921569,-0.952176621372549,-0.947517100196078,-0.952176621372549,-0.947517100196078,-0.974734489803922,-0.972745892745098,-0.941907240784314,-0.946769241568628,-0.980392337647059,-0.978260535882353,-0.97966614372549,-0.942768016862745,-0.954626628823529,-0.98399947745098,-0.926033975686275,-0.935916958235294,-0.977109887058824,-0.964236191372549,-0.975551564117647,-0.977980349019608,-0.966538919607843,-0.981408871764706,-0.968528985294118,-0.963725248823529,-0.955718183921569,-0.976339901372549,-0.959040695686275,-0.954769877647059,-0.955944253137255,-0.950647188823529,-0.971715268627451,-0.972951443333333,-0.958511866666667,-0.948460978823529,-0.97848445372549,-0.979256387058824
SITTING,13,0.274328499591837,-0.00587732936326531,-0.0972465110836735,-0.989546275306122,-0.938967741632653,-0.938641215510204,0.92557651244898,0.101769752489796,0.0757773858163265,-0.981379112653061,-0.951353064693878,-0.930979556938776,0.0752865881142857,-0.00112344092891837,-0.0232397245106122,-0.992827264081633,-0.984267557755102,-0.987612090204082,-0.0355124856836735,-0.0902687401836735,0.0823432026610204,-0.985844263265306,-0.979668456122449,-0.966896414285714,-0.095919848877551,-0.041036688077551,-0.0466121595938776,-0.991371016938776,-0.991773350204082,-0.989861382040816,-0.957690563673469,-0.937935738571429,-0.957690563673469,-0.937935738571429,-0.989497838979592,-0.988813098163265,-0.951142644081633,-0.963940591428571,-0.992604304489796,-0.991414934897959,-0.990135477755102,-0.959673916122449,-0.956183063510204,-0.989410582653061,-0.933666502510204,-0.934189007346939,-0.992678212653061,-0.983914101836735,-0.985261204693878,-0.99368217,-0.985908120408163,-0.988612100204082,-0.983218202857143,-0.982456053877551,-0.968384415510204,-0.986714694081633,-0.97827070877551,-0.969451754693878,-0.956901559653061,-0.938529931020408,-0.988348535306122,-0.988332303469388,-0.973258277755102,-0.96426809755102,-0.991723741632653,-0.991219445918367
SITTING,14,0.279990577037037,-0.00870565463888889,-0.100401490425926,-0.976302248148148,-0.914935703907407,-0.922774835740741,0.939038759814815,-0.0364533962277778,-0.0945970534814815,-0.976280399444444,-0.95032266362963,-0.938415738148148,0.0741878844074074,-0.00436185985848148,-0.0105744513096296,-0.980890655185185,-0.967828356296296,-0.976133383518519,-0.0440403326851852,-0.0713478280925926,0.0928523607037037,-0.980829981481481,-0.962048191666667,-0.952904383518518,-0.0921614578888889,-0.0434577295055556,-0.0520121608148148,-0.990284240185185,-0.986911323888889,-0.982819138888889,-0.944197943703704,-0.92549582962963,-0.944197943703704,-0.92549582962963,-0.976521006111111,-0.973343388888889,-0.942756369259259,-0.947081158333333,-0.988317606666667,-0.986963989814815,-0.976456609259259,-0.932644766111111,-0.944126078888889,-0.976303056851852,-0.911591208203704,-0.917678155296296,-0.981566649444444,-0.968951769814815,-0.97275196962963,-0.981920831111111,-0.968943674259259,-0.978180020925926,-0.978577117592593,-0.969806729814815,-0.957020858888889,-0.981573087222222,-0.958227403148148,-0.956028807962963,-0.940589853333333,-0.929193937222222,-0.972985342962963,-0.972959409444444,-0.963320540555556,-0.946517963703704,-0.987324239259259,-0.987065177777778
SITTING,15,0.27290337979661,-0.0117188472271186,-0.11366125320339,-0.987084356101695,-0.922407162881356,-0.949338025084746,0.89036426220339,0.210849305016949,0.00281565980440678,-0.982620883728814,-0.943561411694915,-0.952973658983051,0.0784792788644068,-0.00898437589491525,-0.00237207545345763,-0.988162333898305,-0.978126998813559,-0.987011024745763,-0.0377111130338983,-0.0803428762830508,0.0951978083898305,-0.988204115254237,-0.975321519491525,-0.963765802881356,-0.0953649067966102,-0.0396068774557627,-0.0524148341983051,-0.992889042711864,-0.990313307966102,-0.987937202542373,-0.958669836271186,-0.93797790559322,-0.958669836271186,-0.93797790559322,-0.986107839152542,-0.984639018474576,-0.957331628305085,-0.963475074915254,-0.992188893898305,-0.989720049491525,-0.986619609491525,-0.938926430779661,-0.963227004915254,-0.987384778983051,-0.919162700338983,-0.945704713050847,-0.988106102033898,-0.978159013220339,-0.984908418474576,-0.989314359661017,-0.979713045932203,-0.987694113559322,-0.986152580338983,-0.979201724745763,-0.966731518305085,-0.988881930508475,-0.973456092372881,-0.966228648305085,-0.949752001322034,-0.941195938135593,-0.984689437118644,-0.983276251694915,-0.973762179830509,-0.963378228474576,-0.990180959322034,-0.989503941694915
SITTING,16,0.280768574492754,-0.0102497939956522,-0.0891404038405797,-0.986825605362319,-0.951607872463768,-0.939672247101449,0.942457377971014,-0.086588253942029,0.0892682200463768,-0.980158243333333,-0.968023206956522,-0.945813561478261,0.0734346720289855,0.00985642890855073,-0.0115030575052174,-0.990861134782609,-0.981800970724638,-0.983487212898551,-0.0412014042275362,-0.0574525433043478,0.0795736310463768,-0.981037373333333,-0.958336595507246,-0.960287831304348,-0.0957204520289855,-0.0450369280637681,-0.0588371273536232,-0.98958327942029,-0.990621793333333,-0.988364321449275,-0.961879680724638,-0.941051236086957,-0.961879680724638,-0.941051236086957,-0.987472699130435,-0.983615334057971,-0.946417382463768,-0.937942404637681,-0.992444606231884,-0.988261252608696,-0.987043828985507,-0.961456685507246,-0.959552230434783,-0.986892418405797,-0.949829260434783,-0.934652146521739,-0.990964251304348,-0.981752167391304,-0.981178036811594,-0.991567867681159,-0.983230774492754,-0.984362469130435,-0.978632856956522,-0.966796001739131,-0.960058264057971,-0.982057861449275,-0.954343752463768,-0.964270052318841,-0.958335480724638,-0.942588250115942,-0.983968635942029,-0.982190554782609,-0.954060994347826,-0.938863215072464,-0.989363136376812,-0.987506348985507
SITTING,17,0.2773570196875,-0.014156274084375,-0.11362408509375,-0.9944439053125,-0.96185862984375,-0.96572919578125,0.94488374765625,-0.002814673171875,-0.135803881679688,-0.99019661703125,-0.9667201059375,-0.9566106440625,0.075070986171875,0.0056097104915625,-0.0015544841534375,-0.99434060296875,-0.98863700234375,-0.990529261875,-0.042549159015625,-0.0669245931234375,0.0860053803375,-0.98963832578125,-0.98612868078125,-0.9797052259375,-0.094247696875,-0.0411134199378125,-0.051090324421875,-0.9952559371875,-0.9949818809375,-0.9938412575,-0.97274734640625,-0.96506519109375,-0.97274734640625,-0.96506519109375,-0.99281471515625,-0.99144649921875,-0.967177744375,-0.97541025484375,-0.996334795,-0.994446755625,-0.9939693815625,-0.96992798921875,-0.97484160453125,-0.99465731359375,-0.959789141875,-0.96292107328125,-0.99454262109375,-0.9883274196875,-0.9888280653125,-0.9946131621875,-0.98991581109375,-0.99081824828125,-0.98841106765625,-0.98879397953125,-0.98161709828125,-0.99004126046875,-0.984813098125,-0.9809696453125,-0.973626755,-0.9653996796875,-0.99142725046875,-0.99031962640625,-0.98336929234375,-0.97471085296875,-0.995204564375,-0.99362452375
SITTING,18,0.27727001877193,-0.0128691279736842,-0.111904775824561,-0.994347988596491,-0.974928131052632,-0.977572717017544,0.909816469298246,0.12988647622807,0.161877417894737,-0.994043771403509,-0.984035479473684,-0.978340183157895,0.076622889,0.00694560289491228,0.00278757042058246,-0.991624662105263,-0.984002717017544,-0.990153121754386,-0.0333057034385965,-0.0685796341105263,0.0848140511754386,-0.991956958947369,-0.986753343859649,-0.981525495438597,-0.0954723233684211,-0.0397125591491228,-0.0523030404789474,-0.994170190701754,-0.994224162105263,-0.992814325087719,-0.983674151754386,-0.981595285964912,-0.983674151754386,-0.981595285964912,-0.989869574561403,-0.991159350526316,-0.977634992105263,-0.981372675614035,-0.994873439824561,-0.994868913508772,-0.993144920175439,-0.976538530350877,-0.982996441403509,-0.994906565789474,-0.974980068596491,-0.975722121403509,-0.991924709824561,-0.983642391578947,-0.988689671578947,-0.992039060701754,-0.985694744385965,-0.99014167631579,-0.989961500350877,-0.988702701403509,-0.983027386491228,-0.992575399473684,-0.985710087894737,-0.982797276315789,-0.984781467192983,-0.982226151578947,-0.990407075964912,-0.991044297894737,-0.986535242105263,-0.981252632807018,-0.99480818754386,-0.994967621754386
SITTING,19,0.273830316164384,-0.016739260030137,-0.10870765430137,-0.976357663013699,-0.950388943972603,-0.951929615068493,0.581371509041096,0.360343534657534,0.489126594657534,-0.969355010136986,-0.96996981369863,-0.960394960821918,0.0753747129191781,0.0137921005843836,0.00173106800213699,-0.987043285479452,-0.979267729041096,-0.986704740273973,-0.0214151280054795,-0.0520207886438356,0.0968980718168493,-0.984625306849315,-0.959758309589041,-0.96559497630137,-0.100986131452055,-0.0425170215068493,-0.0590801684246575,-0.988464752739726,-0.987465915068493,-0.98531069,-0.962074065616438,-0.951755657260274,-0.962074065616438,-0.951755657260274,-0.986423976027397,-0.984205184931507,-0.942229043835616,-0.950491807945206,-0.989450316575342,-0.985831284657534,-0.979238031780822,-0.960763181917808,-0.966335091095891,-0.975204245342466,-0.948053070136986,-0.947514931780822,-0.986775590136986,-0.979141571643835,-0.98398048,-0.988576991369863,-0.980999857671233,-0.988151915753425,-0.981743664931507,-0.968188675753425,-0.968235777945205,-0.985576048219178,-0.955598610136986,-0.967869249178082,-0.962632577945205,-0.952802277671233,-0.983751646712329,-0.983687272739726,-0.964238768493151,-0.950484417260274,-0.986727418493151,-0.985416444657534
SITTING,20,0.278045439090909,-0.0147229305131818,-0.108369634515152,-0.983081858939394,-0.93612270469697,-0.929106396818182,0.924454522424242,0.0733385412878788,0.151679135228788,-0.985829034393939,-0.966983534242424,-0.935854966151515,0.0746568393030303,0.00597430268636364,0.00160134859924242,-0.982078229242424,-0.970896863484848,-0.976522488787879,-0.036405928969697,-0.0650689347121212,0.0642882138333333,-0.976309017121212,-0.960104508636364,-0.945771803484848,-0.0959970816060606,-0.0407299244348485,-0.0465835149090909,-0.977414910909091,-0.979684097272727,-0.979742084090909,-0.952738043030303,-0.937764028181818,-0.952738043030303,-0.937764028181818,-0.978774578333333,-0.972537871515152,-0.939574435606061,-0.941069909848485,-0.983010276060606,-0.97507615,-0.981203064242424,-0.945198619242424,-0.947597457121212,-0.98397837530303,-0.935031700454546,-0.924947175454546,-0.982243603030303,-0.971158287575757,-0.973211461363636,-0.983565760757576,-0.972776577272727,-0.978458923030303,-0.969913284393939,-0.964643068787879,-0.950963363939394,-0.978433538484848,-0.958015696363636,-0.949176822121212,-0.946913451666667,-0.942151231515152,-0.971730462575758,-0.972597744242424,-0.953399068181818,-0.943725755909091,-0.976108353787879,-0.975226588333333
